"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","HTTP","",""
"pre_128cipher","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","No 128 cipher limit bug","",""
"SSLv2","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","not offered","",""
"SSLv3","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","not offered","",""
"TLS1","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","not offered","",""
"TLS1_1","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","not offered","",""
"TLS1_2","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","offered","",""
"TLS1_3","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","offered with final","",""
"ALPN_HTTP2","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","h2","",""
"cipherlist_NULL","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","not offered","","CWE-327"
"cipherlist_LOW","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","www.asfl.finances.gouv.fr/45.223.57.83","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","offered","",""
"cipherlist_STRONG_FS","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","offered","",""
"cipher_order-tls1_2","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","server","",""
"cipherorder_TLSv1_2","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","server","",""
"FS","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","offered","",""
"FS_ciphers","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES128-SHA256 ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES256-SHA384 ECDHE-RSA-AES256-SHA","",""
"FS_ECDHE_curves","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","'server name/#0' 'max fragment length/#1' 'status request/#5' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'encrypt-then-mac/#22' 'extended master secret/#23' 'session ticket/#35' 'supported versions/#43' 'key share/#51' 'next protocol/#13172' 'renegotiation info/#65281'","",""
"TLS_session_ticket","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","valid for 7200 seconds only (<daily)","",""
"SSL_sessionID_support","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","yes","",""
"sessionresumption_ticket","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","supported","",""
"sessionresumption_ID","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","supported","",""
"TLS_timestamp","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","random","",""
"certificate_compression","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","none","",""
"clientAuth","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","none","",""
"cert_numbers","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","1","",""
"cert_signatureAlgorithm","www.asfl.finances.gouv.fr/45.223.57.83","443","OK","SHA256 with RSA","",""
"cert_keySize","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","A9B9D53BA72719389B9F0A40F185497C","",""
"cert_serialNumberLen","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","16","",""
"cert_fingerprintSHA1","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","5984FFC46A4194AE0F585395E83552C10C0B52F0","",""
"cert_fingerprintSHA256","www.asfl.finances.gouv.fr/45.223.57.83","443","INFO","744B49DD02514AB6A38F5A0A7A49353A40DC2589FAC9DA67B9CD74DDF451102F","",""
