"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","-----BEGIN CERTIFICATE-----\nMIIJJTCCBw2gAwIBAgIRALN8dX/8GbvAnkkAGnDvstQwDQYJKoZIhvcNAQELBQAwfTELMAkGA1UEBhMCRlIxEjAQBgNVBAoMCURISU1ZT1RJUzEcMBoGA1UECwwTMDAwMiA0ODE0NjMwODEwMDAzNjEdMBsGA1UEYQwUTlRSRlItNDgxNDYzMDgxMDAwMzYxHTAbBgNVBAMMFENlcnRpZ25hIFNlcnZpY2VzIENBMB4XDTI1MDcwNDAwMDAwMFoXDTI1MTAwMTIzNTk1OVowgY8xCzAJBgNVBAYTAkZSMQ4wDAYDVQQHDAVQQVJJUzExMC8GA1UECgwoU0cgRFJIIE1JTklTVEVSRVMgRUNPTk9NSVFVRVMgRklOQU5DSUVSUzEnMCUGA1UEAwweYWN0aW9uc29jaWFsZS5maW5hbmNlcy5nb3V2LmZyMRQwEgYDVQQFEwtTMzUwOTcwMTI5MDCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAPnRruTpUtP6IUkwf1ULKk8B9gNmy1VP1ugkmGTgB0L2cZ7WL+viKNkPI7y7SknOTnBM2e8n8d1GwAn9If+Ist29rMp1vDgg8ofFYinPiQ1qSuAYfJlAVPMMQ9+Y969he1F1i1+vXar73oJEueiBUBw5Zyaa1ZMtj2gbsD0tnOWB4J/f3hMrPipgR5NP7cJoyMJ/r/fKnDiOZ9/KxeRPllxloMak6G2Ypu1w3rMac1pyWisIPvjSHmUvcgcqS0oh1ee/+LUvKFSjQPUFlDr+PIkuvl98WKkbIYTKBKUqShNrD0X7ylfLYThQZIuuCbBZa+JzTDyTS4ZDl5Kdp5H2piUCAwEAAaOCBIswggSHMIHkBggrBgEFBQcBAQSB1zCB1DA2BggrBgEFBQcwAoYqaHR0cDovL2F1dG9yaXRlLmNlcnRpZ25hLmZyL3NlcnZpY2VzY2EuZGVyMDgGCCsGAQUFBzAChixodHRwOi8vYXV0b3JpdGUuZGhpbXlvdGlzLmNvbS9zZXJ2aWNlc2NhLmRlcjAuBggrBgEFBQcwAYYiaHR0cDovL3NlcnZpY2VzY2Eub2NzcC5jZXJ0aWduYS5mcjAwBggrBgEFBQcwAYYkaHR0cDovL3NlcnZpY2VzY2Eub2NzcC5kaGlteW90aXMuY29tMB8GA1UdIwQYMBaAFKzsho9LNxy4fxcbGdCu6E7jNFwSMAwGA1UdEwEB/wQCMAAwYQYDVR0gBFowWDAIBgZngQwBAgIwTAYLKoF6AYExAgUBAQEwPTA7BggrBgEFBQcCARYvaHR0cHM6Ly93d3cuY2VydGlnbmEuY29tL2F1dG9yaXRlLWNlcnRpZmljYXRpb24wZQYDVR0fBF4wXDAroCmgJ4YlaHR0cDovL2NybC5jZXJ0aWduYS5mci9zZXJ2aWNlc2NhLmNybDAtoCugKYYnaHR0cDovL2NybC5kaGlteW90aXMuY29tL3NlcnZpY2VzY2EuY3JsMBMGA1UdJQQMMAoGCCsGAQUFBwMBMA4GA1UdDwEB/wQEAwIFoDCB3wYDVR0RBIHXMIHUghpnZXN0YW5naWUuZmluYW5jZXMuZ291di5mcoIeYWN0aW9uc29jaWFsZS5maW5hbmNlcy5nb3V2LmZyghpiZXJjeWRvYzEuZmluYW5jZXMuZ291di5mcoIZYmVyY3lkb2MuZmluYW5jZXMuZ291di5mcoITb28uZmluYW5jZXMuZ291di5mcoIVc2FtYS5maW5hbmNlcy5nb3V2LmZyghpiZXJjeWRvYzIuZmluYW5jZXMuZ291di5mcoIXbGluZ3VhLmZpbmFuY2VzLmdvdXYuZnIwHQYDVR0OBBYEFKvdXQee4fwBiGDHzDeX3ToGlZt2MIIBfQYKKwYBBAHWeQIEAgSCAW0EggFpAWcAdgAoLIvdgQ/5CRIKzhbW4OwgG+qCo6SvGdnv+1noP9xCaAAAAZfVWD/8AAAEAwBHMEUCIBI5lWeGIr7RgMQS1cxQHgz86JB7pAAuU/BM3HM5NLDpAiEA8ReraAt6q27D/T8vdR3RQKdZeFLvXjvz0K9vACj0hwsAdgAN4fIwK9MNwUBiEgnqVS78R3R8sdfpMO8OQh60fk6qNAAAAZfVWEG7AAAEAwBHMEUCIQCYutnCvUgbR0jSQLBuOIB3OJ8U5Acg6wFsn8EJYcanCgIgDOyiB3tdEQM+9Wal3QI02ZaP58lfeVmcHWvxtPKuYuYAdQDd3Mo0ldfhFgXnlTL6x5/4PRxQ39sAOhQSdgosrLvIKgAAAZfVWEBoAAAEAwBGMEQCIAcOyzQGbMLaiF+1Xc+RmO6xqcOVjp5Lro2wOTbvdaa9AiB2ULAc3snZ4c55wc6ROT5IRV1EDoFalzWMV7PzEEvFVjANBgkqhkiG9w0BAQsFAAOCAgEAj9rRHC5SDhghjZmqzfXugEl/RED2TK0ZRdebcSoRhsXU0uZqrcakc8OBXr7zUnHgDhRJw/BJQA8v9wKJH3DuBez1cOeUeHtMWDYLTka0TpFa+nkXgVR91IAcoXaViEjq9aYCHhXSkdvH4LkiXNY14eB8BoICsHzBcC1lXH4RroTWiq8WbVSEFl+i5IMEsaCaalsWAY74JYUZkSFDdkUnEkaemua8Kcq8KiXP3cVvCyOIz4ouHuGz8Ki7XaEvWGibYeuWp9ieqbSlhZX3PrKdQBRCjwC5+Ros8vnOnfTbgUOB8yeATlEkaknREWMj1Rw+3gg7vh0SQks+mgsdAHWWzfkzv0KWI4LXv5sLOqR7fXwmVOEgamMQ5CTnXemwjEgbSkdCrIN+hV730AzKqbvPZac6RXTOfFKT0LSHJx8nKi+vDyGPeltfrtKSXsbX3GnxlXCkhqosC7RefqxAh3VOlf2QDDJrwm9uei75k0bgIvFrCzBc6WE7UgPGGalrSCfh7FUyKUGOYplY56uTjv6lO5qjQ4O6u2lpvDRzB2Iwu2nnGRQ2fBl5xeaLY+ozlrxfP2LCURjEAobnrwdbivNElUmLypo9YHKVqBR1LVJr4cybGPRA6RmRwDnTWk/u2pnjWQTAcrLT6Bn94cw1GgrQv5BSL8Bbmek7cBxBoVndDyk=\n-----END CERTIFICATE-----","",""
"cert_commonName","actionsociale.finances.gouv.fr/193.17.19.225","443","OK","actionsociale.finances.gouv.fr","",""
"cert_commonName_wo_SNI","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","calculette.asfl.finances.gouv.fr","",""
"cert_subjectAltName","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","gestangie.finances.gouv.fr actionsociale.finances.gouv.fr bercydoc1.finances.gouv.fr bercydoc.finances.gouv.fr oo.finances.gouv.fr sama.finances.gouv.fr bercydoc2.finances.gouv.fr lingua.finances.gouv.fr","",""
"cert_trust","actionsociale.finances.gouv.fr/193.17.19.225","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","actionsociale.finances.gouv.fr/193.17.19.225","443","OK","passed.","",""
"cert_certificatePolicies_EV","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","no","",""
"cert_expirationStatus","actionsociale.finances.gouv.fr/193.17.19.225","443","HIGH","expires < 30 days (17)","",""
"cert_notBefore","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","2025-07-04 00:00","",""
"cert_notAfter","actionsociale.finances.gouv.fr/193.17.19.225","443","HIGH","2025-10-01 23:59","",""
"cert_extlifeSpan","actionsociale.finances.gouv.fr/193.17.19.225","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","not present","",""
"cert_crlDistributionPoints","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","http://crl.certigna.fr/servicesca.crl http://crl.dhimyotis.com/servicesca.crl","",""
"cert_ocspURL","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","http://servicesca.ocsp.certigna.fr http://servicesca.ocsp.dhimyotis.com","",""
"OCSP_stapling","actionsociale.finances.gouv.fr/193.17.19.225","443","LOW","not offered","",""
"cert_mustStapleExtension","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","--","",""
"DNS_CAArecord","actionsociale.finances.gouv.fr/193.17.19.225","443","OK","issue=certeurope.fr, issue=certigna.com, issue=digicert.com, issue=globalsign.com, issue=sectigo.com","",""
"certificate_transparency","actionsociale.finances.gouv.fr/193.17.19.225","443","OK","yes (certificate extension)","",""
"certs_countServer","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","3","",""
"certs_list_ordering_problem","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","no","",""
"cert_caIssuers","actionsociale.finances.gouv.fr/193.17.19.225","443","INFO","Certigna Services CA (DHIMYOTIS from FR)","",""
